id,cluster
P467250_rev_006286,17
P467250_rev_006113,17
P88779809_rev_006434,0
P88779809_rev_006497,0
P88779809_rev_006392,0
P467250_rev_006170,13
P467250_rev_006244,17
P467250_rev_006190,17
P88779809_rev_006410,0
P467250_rev_006098,13
P467250_rev_006258,17
P467250_rev_006082,13
P88779809_rev_006429,0
P88779809_rev_006358,0
P467250_rev_006219,17
P467250_rev_006084,13
P467250_rev_006277,13
P467250_rev_006265,13
P467250_rev_006239,13
P467250_rev_006226,13
P88779809_rev_006476,0
P467250_rev_006293,13
P88779809_rev_006373,0
P467250_rev_006089,17
P88779809_rev_006478,0
P467250_rev_006273,17
P514788_rev_006052,12
P88779809_rev_006424,0
P88779809_rev_006472,0
P514788_rev_006016,12
P467250_rev_006175,17
P88779809_rev_006380,0
P88779809_rev_006387,0
P88779809_rev_006433,0
P88779809_rev_006449,0
P467250_rev_006229,17
P467250_rev_006126,13
P514788_rev_006042,12
P467250_rev_006246,17
P476496_rev_006063,17
P88779809_rev_006461,0
P88779809_rev_006481,0
P467250_rev_006094,17
P467250_rev_006111,13
P88779809_rev_006315,0
P88779809_rev_006448,0
P467250_rev_006243,13
P467250_rev_006297,17
P467250_rev_006275,17
P88779809_rev_006495,0
P88779809_rev_006393,0
P514788_rev_006036,12
P467250_rev_006086,17
P467250_rev_006207,17
P88779809_rev_006336,0
P88779809_rev_006460,0
P88779809_rev_006467,0
P467250_rev_006145,17
P467250_rev_006129,17
P514788_rev_006019,12
P476496_rev_006055,17
P88779809_rev_006409,0
P514788_rev_006020,12
P514788_rev_006051,12
P467250_rev_006269,17
P467250_rev_006143,13
P88779809_rev_006304,0
P88779809_rev_006398,0
P467250_rev_006102,13
P88779809_rev_006372,0
P88779809_rev_006457,0
P88779809_rev_006489,0
P467250_rev_006148,17
P467250_rev_006279,17
P88779809_rev_006470,0
P476496_rev_006067,17
P514788_rev_006034,12
P467250_rev_006289,17
P88779809_rev_006332,0
P88779809_rev_006361,0
P88779809_rev_006305,0
P467250_rev_006231,13
P88779809_rev_006335,0
P88779809_rev_006400,0
P476496_rev_006061,13
P467250_rev_006209,17
P467250_rev_006133,13
P467250_rev_006203,13
P514788_rev_006027,12
P88779809_rev_006455,0
P88779809_rev_006426,0
P88779809_rev_006388,0
P514788_rev_006013,12
P88779809_rev_006453,0
P467250_rev_006217,17
P467250_rev_006118,17
P88779809_rev_006956,0
P88779809_rev_006563,0
P88779809_rev_006665,0
P88779809_rev_006571,0
P88779809_rev_006508,0
P88779809_rev_006622,0
P88779809_rev_006813,0
P88779809_rev_006628,0
P88779809_rev_006693,0
P88779809_rev_006732,0
P88779809_rev_006702,0
P88779809_rev_006591,0
P88779809_rev_006567,0
P88779809_rev_006873,0
P88779809_rev_006968,0
P88779809_rev_006645,0
P88779809_rev_006641,0
P88779809_rev_006557,0
P88779809_rev_006602,0
P88779809_rev_006799,0
P88779809_rev_006697,0
P88779809_rev_006945,0
P88779809_rev_006738,0
P88779809_rev_006965,0
P88779809_rev_006660,0
P88779809_rev_006527,0
P88779809_rev_006914,0
P88779809_rev_006853,0
P88779809_rev_006596,0
P88779809_rev_006692,0
P88779809_rev_006948,0
P88779809_rev_006613,0
P88779809_rev_006995,0
P88779809_rev_006871,0
P88779809_rev_006580,0
P88779809_rev_006885,0
P88779809_rev_006745,0
P88779809_rev_006719,0
P88779809_rev_006785,0
P88779809_rev_006796,0
P88779809_rev_006616,0
P88779809_rev_006800,0
P88779809_rev_006582,0
P88779809_rev_006949,0
P88779809_rev_006715,0
P88779809_rev_006892,0
P88779809_rev_006707,0
P88779809_rev_006736,0
P88779809_rev_006960,0
P88779809_rev_006931,0
P88779809_rev_006950,0
P88779809_rev_006549,0
P88779809_rev_006855,0
P88779809_rev_006727,0
P88779809_rev_006918,0
P88779809_rev_006523,0
P88779809_rev_006689,0
P88779809_rev_006546,0
P88779809_rev_006708,0
P88779809_rev_006535,0
P88779809_rev_006888,0
P88779809_rev_006731,0
P88779809_rev_006883,0
P88779809_rev_006819,0
P88779809_rev_006739,0
P88779809_rev_006794,0
P88779809_rev_006922,0
P88779809_rev_006825,0
P88779809_rev_006890,0
P88779809_rev_006913,0
P88779809_rev_006990,0
P88779809_rev_006795,0
P88779809_rev_006927,0
P88779809_rev_006942,0
P88779809_rev_006737,0
P88779809_rev_006916,0
P88779809_rev_006717,0
P88779809_rev_006520,0
P88779809_rev_006754,0
P88779809_rev_006958,0
P88779809_rev_006696,0
P88779809_rev_006609,0
P88779809_rev_006778,0
P88779809_rev_006690,0
P88779809_rev_006544,0
P88779809_rev_006761,0
P88779809_rev_006843,0
P88779809_rev_006749,0
P88779809_rev_006647,0
P88779809_rev_006652,0
P88779809_rev_006606,0
P88779809_rev_006678,0
P88779809_rev_006651,0
P88779809_rev_006626,0
P88779809_rev_006818,0
P88779809_rev_006548,0
P88779809_rev_006742,0
P88779809_rev_006775,0
P88779809_rev_006543,0
P88779809_rev_006630,0
P88779809_rev_006531,0
P88779809_rev_006967,0
P88779809_rev_006550,0
P88779809_rev_006925,0
P88779809_rev_006638,0
P88779809_rev_006944,0
P88779809_rev_006640,0
P88779809_rev_006733,0
P88779809_rev_006878,0
P88779809_rev_006986,0
P88779809_rev_006646,0
P88779809_rev_006970,0
P88779809_rev_006688,0
P88779809_rev_006898,0
P88779809_rev_006934,0
P88779809_rev_006767,0
P88779809_rev_006728,0
P88779809_rev_006579,0
P88779809_rev_006846,0
P88779809_rev_006600,0
P88779809_rev_006807,0
P88779809_rev_006594,0
P88779809_rev_006969,0
P88779809_rev_006615,0
P88779809_rev_006657,0
P88779809_rev_006642,0
P88779809_rev_006899,0
P88779809_rev_006908,0
P88779809_rev_006894,0
P88779809_rev_006711,0
P88779809_rev_006744,0
P88779809_rev_006614,0
P88779809_rev_006522,0
P88779809_rev_006534,0
P88779809_rev_006519,0
P88779809_rev_006620,0
P88779809_rev_006653,0
P88779809_rev_006607,0
P88779809_rev_006966,0
P88779809_rev_006784,0
P88779809_rev_006766,0
P88779809_rev_006823,0
P88779809_rev_006659,0
P88779809_rev_006740,0
P88779809_rev_006755,0
P88779809_rev_006585,0
P88779809_rev_006541,0
P88779809_rev_006896,0
P88779809_rev_006720,0
P88779809_rev_006805,0
P88779809_rev_006698,0
P88779809_rev_006905,0
P88779809_rev_006682,0
P88779809_rev_006982,0
P88779809_rev_006886,0
P88779809_rev_006662,0
P88779809_rev_006961,0
P88779809_rev_006617,0
P88779809_rev_006518,0
P88779809_rev_006547,0
P88779809_rev_006777,0
P88779809_rev_006726,0
P88779809_rev_006649,0
P88779809_rev_006618,0
P88779809_rev_006561,0
P88779809_rev_006722,0
P88779809_rev_006852,0
P88779809_rev_007000,0
P88779809_rev_006943,0
P88779809_rev_006551,0
P88779809_rev_006911,0
P88779809_rev_006955,0
P88779809_rev_006935,0
P88779809_rev_006760,0
P88779809_rev_006893,0
P88779809_rev_006865,0
P88779809_rev_006782,0
P88779809_rev_006919,0
P88779809_rev_006553,0
P88779809_rev_006684,0
P88779809_rev_006610,0
P88779809_rev_006876,0
P88779809_rev_006936,0
P88779809_rev_006703,0
P88779809_rev_006988,0
P88779809_rev_006584,0
P88779809_rev_006569,0
P88779809_rev_006884,0
P88779809_rev_006781,0
P88779809_rev_006978,0
P88779809_rev_006770,0
P88779809_rev_006694,0
P88779809_rev_006962,0
P88779809_rev_006593,0
P88779809_rev_006667,0
P88779809_rev_006643,0
P88779809_rev_006992,0
P88779809_rev_006672,0
P88779809_rev_006542,0
P88779809_rev_006772,0
P88779809_rev_006923,0
P88779809_rev_006507,0
P88779809_rev_006998,0
P88779809_rev_006989,0
P88779809_rev_006608,0
P88779809_rev_006756,0
P88779809_rev_006536,0
P88779809_rev_006861,0
P88779809_rev_006713,0
P88779809_rev_006815,0
P88779809_rev_006845,0
P88779809_rev_006996,0
P88779809_rev_006858,0
P88779809_rev_006824,0
P88779809_rev_006809,0
P88779809_rev_006848,0
P88779809_rev_006599,0
P88779809_rev_006831,0
P88779809_rev_006730,0
P88779809_rev_006566,0
P88779809_rev_006959,0
P88779809_rev_006912,0
P88779809_rev_006933,0
P88779809_rev_006656,0
P88779809_rev_006586,0
P88779809_rev_006993,0
P88779809_rev_006997,0
P88779809_rev_006721,0
P88779809_rev_006977,0
P88779809_rev_006828,0
P88779809_rev_006938,0
P88779809_rev_006552,0
P88779809_rev_006847,0
P88779809_rev_006788,0
P88779809_rev_006513,0
P88779809_rev_006669,0
P88779809_rev_006834,0
P88779809_rev_006864,0
P88779809_rev_006605,0
P88779809_rev_006974,0
P88779809_rev_006833,0
P88779809_rev_006870,0
P88779809_rev_006802,0
P88779809_rev_006762,0
P88779809_rev_006639,0
P88779809_rev_006904,0
P88779809_rev_006506,0
P88779809_rev_006859,0
P88779809_rev_006891,0
P88779809_rev_006851,0
P88779809_rev_006714,0
P88779809_rev_006670,0
P88779809_rev_006627,0
P88779809_rev_006822,0
P88779809_rev_006661,0
P88779809_rev_006564,0
P88779809_rev_006710,0
P88779809_rev_006540,0
P88779809_rev_006821,0
P88779809_rev_006939,0
P88779809_rev_006850,0
P88779809_rev_006773,0
P88779809_rev_006910,0
P88779809_rev_006716,0
P88779809_rev_006875,0
P88779809_rev_006764,0
P88779809_rev_006856,0
P88779809_rev_006768,0
P88779809_rev_006909,0
P88779809_rev_006718,0
P88779809_rev_006676,0
P88779809_rev_006984,0
P88779809_rev_006771,0
P88779809_rev_006562,0
P88779809_rev_006664,0
P88779809_rev_006836,0
P88779809_rev_006589,0
P88779809_rev_006980,0
P88779809_rev_006868,0
P88779809_rev_006675,0
P88779809_rev_006674,0
P88779809_rev_006879,0
P88779809_rev_006903,0
P88779809_rev_006709,0
P88779809_rev_006798,0
P88779809_rev_006650,0
P88779809_rev_006685,0
P88779809_rev_006946,0
P88779809_rev_006619,0
P88779809_rev_006712,0
P88779809_rev_006752,0
P88779809_rev_006655,0
P88779809_rev_006621,0
P88779809_rev_006577,0
P88779809_rev_006857,0
P88779809_rev_006829,0
P88779809_rev_006814,0
P88779809_rev_006673,0
P88779809_rev_006560,0
P88779809_rev_006654,0
P88779809_rev_006926,0
P88779809_rev_006583,0
P88779809_rev_006629,0
P88779809_rev_006512,0
P88779809_rev_006789,0
P88779809_rev_006575,0
P88779809_rev_006837,0
P88779809_rev_006803,0
P88779809_rev_006952,0
P88779809_rev_006581,0
P88779809_rev_006920,0
P88779809_rev_006723,0
P88779809_rev_006517,0
P88779809_rev_006882,0
P88779809_rev_006917,0
P88779809_rev_006679,0
P88779809_rev_006504,0
P88779809_rev_006587,0
P88779809_rev_006555,0
P88779809_rev_006863,0
P88779809_rev_006801,0
P88779809_rev_006881,0
P88779809_rev_006746,0
P88779809_rev_006979,0
P88779809_rev_006704,0
P88779809_rev_006877,0
P88779809_rev_006817,0
P88779809_rev_006924,0
P88779809_rev_006748,0
P88779809_rev_006515,0
P88779809_rev_006940,0
P88779809_rev_006510,0
P88779809_rev_006671,0
P88779809_rev_006776,0
P88779809_rev_006804,0
P88779809_rev_006839,0
P88779809_rev_006806,0
P88779809_rev_006677,0
P88779809_rev_006556,0
P88779809_rev_006985,0
P88779809_rev_006751,0
P88779809_rev_006953,0
P88779809_rev_006838,0
P88779809_rev_006747,0
P88779809_rev_006929,0
P88779809_rev_006592,0
P88779809_rev_006533,0
P88779809_rev_006572,0
P88779809_rev_006812,0
P88779809_rev_006634,0
P88779809_rev_006976,0
P88779809_rev_006735,0
P88779809_rev_006559,0
P88779809_rev_006687,0
P88779809_rev_006706,0
P88779809_rev_006874,0
P88779809_rev_006705,0
P88779809_rev_006835,0
P88779809_rev_006887,0
P88779809_rev_006729,0
P88779809_rev_006860,0
P88779809_rev_006964,0
P88779809_rev_006683,0
P88779809_rev_006525,0
P88779809_rev_006695,0
P88779809_rev_006849,0
P88779809_rev_006511,0
P88779809_rev_006780,0
P88779809_rev_006889,0
P88779809_rev_006862,0
P88779809_rev_006820,0
P88779809_rev_006854,0
P88779809_rev_006601,0
P88779809_rev_006725,0
P88779809_rev_006787,0
P88779809_rev_006932,0
P88779809_rev_006757,0
P88779809_rev_006769,0
P88779809_rev_006763,0
P88779809_rev_006509,0
P88779809_rev_006574,0
P88779809_rev_006921,0
P88779809_rev_006666,0
P88779809_rev_006576,0
P88779809_rev_006895,0
P88779809_rev_006699,0
P88779809_rev_006811,0
P88779809_rev_006928,0
P88779809_rev_006663,0
P88779809_rev_006632,0
P88779809_rev_006957,0
P88779809_rev_006810,0
P88779809_rev_006963,0
P88779809_rev_006792,0
P88779809_rev_006981,0
P88779809_rev_006537,0
P88779809_rev_006686,0
P88779809_rev_006565,0
P88779809_rev_006790,0
P88779809_rev_006743,0
P88779809_rev_006637,0
P88779809_rev_006841,0
P88779809_rev_006625,0
P88779809_rev_006623,0
P88779809_rev_006516,0
P88779809_rev_006842,0
P88779809_rev_006808,0
P88779809_rev_006633,0
P88779809_rev_006872,0
P88779809_rev_006528,0
P88779809_rev_006991,0
P88779809_rev_006570,0
P88779809_rev_006526,0
P88779809_rev_006700,0
P88779809_rev_006999,0
P88779809_rev_006827,0
P88779809_rev_006750,0
P88779809_rev_006502,0
P88779809_rev_006701,0
P88779809_rev_006578,0
P88779809_rev_006545,0
P88779809_rev_006554,0
P88779809_rev_006869,0
P88779809_rev_006971,0
P88779809_rev_006826,0
P88779809_rev_006786,0
P88779809_rev_006691,0
P88779809_rev_006644,0
P88779809_rev_006994,0
P88779809_rev_006844,0
P88779809_rev_006680,0
P88779809_rev_006880,0
P88779809_rev_006532,0
P88779809_rev_006668,0
P88779809_rev_006972,0
P88779809_rev_006900,0
P88779809_rev_006604,0
P88779809_rev_006954,0
P88779809_rev_006765,0
P88779809_rev_006897,0
P88779809_rev_006573,0
P88779809_rev_006937,0
P88779809_rev_006947,0
P88779809_rev_006636,0
P88779809_rev_006590,0
P88779809_rev_006538,0
P88779809_rev_006529,0
P88779809_rev_006505,0
P88779809_rev_006734,0
P88779809_rev_006588,0
P88779809_rev_006951,0
P88779809_rev_006603,0
P88779809_rev_006791,0
P88779809_rev_006983,0
P88779809_rev_006595,0
P88779809_rev_006901,0
P88779809_rev_006830,0
P88779809_rev_006797,0
P88779809_rev_006930,0
P88779809_rev_006681,0
P88779809_rev_006816,0
P88779809_rev_006793,0
P88779809_rev_006907,0
P88779809_rev_006975,0
P88779809_rev_006501,0
P88779809_rev_006521,0
P88779809_rev_006840,0
P88779809_rev_006832,0
P88779809_rev_006658,0
P88779809_rev_006906,0
P88779809_rev_006612,0
P88779809_rev_006758,0
P88779809_rev_006774,0
P88779809_rev_006724,0
P88779809_rev_006514,0
P88779809_rev_006648,0
P88779809_rev_006759,0
P88779809_rev_006741,0
P88779809_rev_006558,0
P88779809_rev_006866,0
P88779809_rev_006902,0
P88779809_rev_006915,0
P88779809_rev_006611,0
P88779809_rev_006941,0
P88779809_rev_006987,0
P88779809_rev_006635,0
P88779809_rev_006867,0
P88779809_rev_006973,0
P88779809_rev_006568,0
P88779809_rev_006539,0
P88779809_rev_006624,0
P88779809_rev_006524,0
P88779809_rev_006779,0
P88779809_rev_006753,0
P88779809_rev_006530,0
P88779809_rev_006503,0
P88779809_rev_006597,0
P88779809_rev_006783,0
P88779809_rev_006598,0
P88779809_rev_006631,0
P88779809_rev_007286,0
P88779809_rev_007012,0
P88779809_rev_007327,0
P88779809_rev_007212,0
P88779809_rev_007154,0
P88779809_rev_007446,0
P88779809_rev_007342,0
P88779809_rev_007026,0
P88779809_rev_007156,0
P88779809_rev_007211,0
P88779809_rev_007030,0
P88779809_rev_007133,0
P88779809_rev_007037,0
P88779809_rev_007145,0
P88779809_rev_007034,0
P88779809_rev_007087,0
P88779809_rev_007132,0
P88779809_rev_007184,0
P88779809_rev_007092,0
P88779809_rev_007345,0
P88779809_rev_007150,0
P88779809_rev_007076,0
P88779809_rev_007283,0
P88779809_rev_007206,0
P88779809_rev_007300,0
P88779809_rev_007254,0
P88779809_rev_007072,0
P88779809_rev_007396,0
P88779809_rev_007125,0
P88779809_rev_007047,0
P88779809_rev_007417,0
P88779809_rev_007307,0
P88779809_rev_007196,0
P88779809_rev_007490,0
P88779809_rev_007285,0
P88779809_rev_007391,0
P88779809_rev_007160,0
P88779809_rev_007068,0
P88779809_rev_007224,0
P88779809_rev_007445,0
P88779809_rev_007450,0
P88779809_rev_007462,0
P88779809_rev_007028,0
P88779809_rev_007107,0
P88779809_rev_007351,0
P88779809_rev_007250,0
P88779809_rev_007380,0
P88779809_rev_007373,0
P88779809_rev_007284,0
P88779809_rev_007005,0
P88779809_rev_007189,0
P88779809_rev_007064,0
P88779809_rev_007245,0
P88779809_rev_007093,0
P88779809_rev_007258,0
P88779809_rev_007416,0
P88779809_rev_007237,0
P88779809_rev_007444,0
P88779809_rev_007147,0
P88779809_rev_007434,0
P88779809_rev_007083,0
P88779809_rev_007091,0
P88779809_rev_007276,0
P88779809_rev_007167,0
P88779809_rev_007185,0
P88779809_rev_007365,0
P88779809_rev_007168,0
P88779809_rev_007465,0
P88779809_rev_007070,0
P88779809_rev_007433,0
P88779809_rev_007320,0
P88779809_rev_007295,0
P88779809_rev_007443,0
P88779809_rev_007122,0
P88779809_rev_007152,0
P88779809_rev_007186,0
P88779809_rev_007407,0
P88779809_rev_007481,0
P88779809_rev_007142,0
P88779809_rev_007321,0
P88779809_rev_007176,0
P88779809_rev_007024,0
P88779809_rev_007491,0
P88779809_rev_007355,0
P88779809_rev_007143,0
P88779809_rev_007214,0
P88779809_rev_007231,0
P88779809_rev_007328,0
P88779809_rev_007460,0
P88779809_rev_007387,0
P88779809_rev_007014,0
P88779809_rev_007017,0
P88779809_rev_007442,0
P88779809_rev_007473,0
P88779809_rev_007456,0
P88779809_rev_007198,0
P88779809_rev_007385,0
P88779809_rev_007331,0
P88779809_rev_007097,0
P88779809_rev_007127,0
P88779809_rev_007032,0
P88779809_rev_007338,0
P88779809_rev_007398,0
P88779809_rev_007169,0
P88779809_rev_007075,0
P88779809_rev_007438,0
P88779809_rev_007052,0
P88779809_rev_007029,0
P88779809_rev_007308,0
P88779809_rev_007121,0
P88779809_rev_007129,0
P88779809_rev_007314,0
P88779809_rev_007022,0
P88779809_rev_007235,0
P88779809_rev_007386,0
P88779809_rev_007487,0
P88779809_rev_007227,0
P88779809_rev_007013,0
P88779809_rev_007313,0
P88779809_rev_007065,0
P88779809_rev_007296,0
P88779809_rev_007074,0
P88779809_rev_007120,0
P88779809_rev_007329,0
P88779809_rev_007078,0
P88779809_rev_007429,0
P88779809_rev_007148,0
P88779809_rev_007043,0
P88779809_rev_007315,0
P88779809_rev_007343,0
P88779809_rev_007110,0
P88779809_rev_007484,0
P88779809_rev_007461,0
P88779809_rev_007207,0
P88779809_rev_007395,0
P88779809_rev_007388,0
P88779809_rev_007174,0
P88779809_rev_007406,0
P88779809_rev_007476,0
P88779809_rev_007073,0
P88779809_rev_007495,0
P88779809_rev_007039,0
P88779809_rev_007221,0
P88779809_rev_007317,0
P88779809_rev_007452,0
P88779809_rev_007004,0
P88779809_rev_007352,0
P88779809_rev_007248,0
P88779809_rev_007090,0
P88779809_rev_007116,0
P88779809_rev_007266,0
P88779809_rev_007126,0
P88779809_rev_007209,0
P88779809_rev_007451,0
P88779809_rev_007425,0
P88779809_rev_007182,0
P88779809_rev_007071,0
P88779809_rev_007144,0
P88779809_rev_007084,0
P88779809_rev_007421,0
P88779809_rev_007265,0
P88779809_rev_007230,0
P88779809_rev_007483,0
P88779809_rev_007336,0
P88779809_rev_007208,0
P88779809_rev_007118,0
P88779809_rev_007428,0
P88779809_rev_007044,0
P88779809_rev_007280,0
P88779809_rev_007497,0
P88779809_rev_007273,0
P88779809_rev_007359,0
P88779809_rev_007471,0
P88779809_rev_007008,0
P88779809_rev_007149,0
P88779809_rev_007102,0
P88779809_rev_007081,0
P88779809_rev_007262,0
P88779809_rev_007003,0
P88779809_rev_007334,0
P88779809_rev_007201,0
P88779809_rev_007420,0
P88779809_rev_007238,0
P88779809_rev_007117,0
P88779809_rev_007324,0
P88779809_rev_007153,0
P88779809_rev_007469,0
P88779809_rev_007447,0
P88779809_rev_007113,0
P88779809_rev_007468,0
P88779809_rev_007023,0
P88779809_rev_007405,0
P88779809_rev_007018,0
P88779809_rev_007033,0
P88779809_rev_007205,0
P88779809_rev_007138,0
P88779809_rev_007141,0
P88779809_rev_007063,0
P88779809_rev_007337,0
P88779809_rev_007199,0
P88779809_rev_007088,0
P88779809_rev_007179,0
P88779809_rev_007290,0
P88779809_rev_007277,0
P88779809_rev_007222,0
P88779809_rev_007341,0
P88779809_rev_007140,0
P88779809_rev_007360,0
P88779809_rev_007136,0
P88779809_rev_007234,0
P88779809_rev_007459,0
P88779809_rev_007488,0
P88779809_rev_007437,0
P88779809_rev_007048,0
P88779809_rev_007455,0
P88779809_rev_007060,0
P88779809_rev_007332,0
P88779809_rev_007134,0
P88779809_rev_007339,0
P88779809_rev_007382,0
P88779809_rev_007218,0
P88779809_rev_007131,0
P88779809_rev_007124,0
P88779809_rev_007349,0
P88779809_rev_007247,0
P88779809_rev_007393,0
P88779809_rev_007268,0
P88779809_rev_007367,0
P88779809_rev_007082,0
P88779809_rev_007069,0
P88779809_rev_007464,0
P88779809_rev_007485,0
P88779809_rev_007305,0
P88779809_rev_007080,0
P88779809_rev_007366,0
P88779809_rev_007291,0
P88779809_rev_007193,0
P88779809_rev_007233,0
P88779809_rev_007172,0
P88779809_rev_007035,0
P88779809_rev_007435,0
P88779809_rev_007192,0
P88779809_rev_007016,0
P88779809_rev_007215,0
P88779809_rev_007178,0
P88779809_rev_007011,0
P88779809_rev_007316,0
P88779809_rev_007408,0
P88779809_rev_007454,0
P88779809_rev_007244,0
P88779809_rev_007480,0
P88779809_rev_007347,0
P88779809_rev_007414,0
P88779809_rev_007486,0
P88779809_rev_007418,0
P88779809_rev_007128,0
P88779809_rev_007239,0
P88779809_rev_007492,0
P88779809_rev_007058,0
P88779809_rev_007344,0
P88779809_rev_007241,0
P88779809_rev_007094,0
P88779809_rev_007006,0
P88779809_rev_007424,0
P88779809_rev_007165,0
P88779809_rev_007311,0
P88779809_rev_007155,0
P88779809_rev_007274,0
P88779809_rev_007310,0
